date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:00:38	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.170c.delayed	(from https://www.hulu.com/movie/almost-famous-aed20007-ec2b-47a1-a27b-5df83f53496b)
20:00:38	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1712.delayed	(from https://www.hulu.com/movie/good-will-hunting-0bf6e2a3-4a3f-40f3-b0c3-5e108ff8ffab)
20:00:38	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1713.delayed	(from https://www.hulu.com/movie/good-will-hunting-0bf6e2a3-4a3f-40f3-b0c3-5e108ff8ffab)
20:00:39	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.171a.delayed	(from https://www.hulu.com/movie/midnight-in-paris-805ca580-3372-4f7b-be6e-aecc78c2599f)
20:00:39	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.171b.delayed	(from https://www.hulu.com/movie/midnight-in-paris-805ca580-3372-4f7b-be6e-aecc78c2599f)
20:00:39	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.172a.delayed	(from https://www.hulu.com/movie/the-wings-of-the-dove-19632a51-45f0-4625-a5d5-d4e4f21f95b6)
20:00:39	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.172b.delayed	(from https://www.hulu.com/movie/the-wings-of-the-dove-19632a51-45f0-4625-a5d5-d4e4f21f95b6)
20:00:40	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1734.delayed	(from https://www.hulu.com/movie/a-simple-plan-aa49bd71-8155-4b46-a214-44b5c1252c54)
20:00:40	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1735.delayed	(from https://www.hulu.com/movie/a-simple-plan-aa49bd71-8155-4b46-a214-44b5c1252c54)
20:00:40	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.173d.delayed	(from https://www.hulu.com/movie/winters-bone-695b7bfb-88c2-4324-8ad1-ddc4229afb01)
20:00:40	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.173e.delayed	(from https://www.hulu.com/movie/winters-bone-695b7bfb-88c2-4324-8ad1-ddc4229afb01)
20:00:41	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.174b.delayed	(from https://www.hulu.com/movie/gone-baby-gone-1cca72c7-e0c6-4ebd-b16e-d74d7a3fdf0d)
20:00:41	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.174c.delayed	(from https://www.hulu.com/movie/gone-baby-gone-1cca72c7-e0c6-4ebd-b16e-d74d7a3fdf0d)
20:00:41	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1758.delayed	(from https://www.hulu.com/movie/witness-a69a70c2-d2cf-40c9-af82-7f5046c5fb93)
20:00:41	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1759.delayed	(from https://www.hulu.com/movie/witness-a69a70c2-d2cf-40c9-af82-7f5046c5fb93)
20:00:42	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.175f.delayed	(from https://www.hulu.com/movie/shoplifters-eng-sub-66391a03-6d2c-4876-90d1-bb820b7bea2b)
20:00:42	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1760.delayed	(from https://www.hulu.com/movie/shoplifters-eng-sub-66391a03-6d2c-4876-90d1-bb820b7bea2b)
20:00:42	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1765.delayed	(from https://www.hulu.com/movie/the-cider-house-rules-e937cb30-cc11-4e4e-99f1-ed489de85c7d)
20:00:42	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1766.delayed	(from https://www.hulu.com/movie/the-cider-house-rules-e937cb30-cc11-4e4e-99f1-ed489de85c7d)
20:00:42	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1769.delayed	(from https://www.hulu.com/movie/beatriz-at-dinner-6009d153-ff2f-4ea6-9886-85cc4d9b075a)
20:00:42	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.176a.delayed	(from https://www.hulu.com/movie/beatriz-at-dinner-6009d153-ff2f-4ea6-9886-85cc4d9b075a)
20:00:43	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.176e.delayed	(from https://www.hulu.com/movie/force-majeure-a4e74be6-707d-4ce4-91c0-b3e8b32c699e)
20:00:43	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.176f.delayed	(from https://www.hulu.com/movie/force-majeure-a4e74be6-707d-4ce4-91c0-b3e8b32c699e)
20:00:43	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.177d.delayed	(from https://www.hulu.com/movie/the-queen-b3d33be7-0cb3-4753-bb25-c28bcdd558fa)
20:00:43	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.177e.delayed	(from https://www.hulu.com/movie/the-queen-b3d33be7-0cb3-4753-bb25-c28bcdd558fa)
20:00:44	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1787.delayed	(from https://www.hulu.com/movie/the-square-58c65ed4-51c2-4a93-a008-57e7eee5a35f)
20:00:44	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1788.delayed	(from https://www.hulu.com/movie/the-square-58c65ed4-51c2-4a93-a008-57e7eee5a35f)
20:00:44	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1790.delayed	(from https://www.hulu.com/movie/meeks-cutoff-bc14e4ca-951a-4085-af10-da471ad82e74)
20:00:44	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1791.delayed	(from https://www.hulu.com/movie/meeks-cutoff-bc14e4ca-951a-4085-af10-da471ad82e74)
20:00:45	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.179c.delayed	(from https://www.hulu.com/movie/the-amazing-maurice-4f1db6de-23a1-4b1f-81da-08d6e02f967b)
20:00:45	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.179d.delayed	(from https://www.hulu.com/movie/the-amazing-maurice-4f1db6de-23a1-4b1f-81da-08d6e02f967b)
20:00:45	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17a7.delayed	(from https://www.hulu.com/movie/i-am-greta-6eb88d15-22f0-4f7b-90aa-6933ddc2f90a)
20:00:45	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17a8.delayed	(from https://www.hulu.com/movie/i-am-greta-6eb88d15-22f0-4f7b-90aa-6933ddc2f90a)
20:00:46	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17b2.delayed	(from https://www.hulu.com/movie/racetime-98699ccc-e23f-42ea-81fc-2e5daec87b83)
20:00:46	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17b3.delayed	(from https://www.hulu.com/movie/racetime-98699ccc-e23f-42ea-81fc-2e5daec87b83)
20:00:46	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17b7.delayed	(from https://www.hulu.com/movie/monsters-at-large-99eb02a2-cf13-41f2-8fb0-ed337aa09ec0)
20:00:46	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17b8.delayed	(from https://www.hulu.com/movie/monsters-at-large-99eb02a2-cf13-41f2-8fb0-ed337aa09ec0)
20:00:46	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17bf.delayed	(from https://www.hulu.com/movie/saving-christmas-224e1443-2b70-4f6e-9781-0347a5f6be64)
20:00:46	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17c0.delayed	(from https://www.hulu.com/movie/saving-christmas-224e1443-2b70-4f6e-9781-0347a5f6be64)
20:00:47	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17c5.delayed	(from https://www.hulu.com/movie/ferngully-the-last-rainforest-a27c8555-0deb-4010-b4d7-55165f8d594c)
20:00:47	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17c6.delayed	(from https://www.hulu.com/movie/ferngully-the-last-rainforest-a27c8555-0deb-4010-b4d7-55165f8d594c)
20:00:47	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17c9.delayed	(from https://www.hulu.com/movie/are-we-done-yet-e1f602f2-38d7-4dc3-8003-751688b8b24d)
20:00:47	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17ca.delayed	(from https://www.hulu.com/movie/are-we-done-yet-e1f602f2-38d7-4dc3-8003-751688b8b24d)
20:00:47	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17ce.delayed	(from https://www.hulu.com/movie/are-we-there-yet-dedc77cb-92cb-4748-84df-007dda2b5ce1)
20:00:47	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17cf.delayed	(from https://www.hulu.com/movie/are-we-there-yet-dedc77cb-92cb-4748-84df-007dda2b5ce1)
20:00:48	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17d7.delayed	(from https://www.hulu.com/series/faraway-downs-1d653aaa-7415-4eb7-9831-edf3eeaa55fa)
20:00:48	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17d8.delayed	(from https://www.hulu.com/series/faraway-downs-1d653aaa-7415-4eb7-9831-edf3eeaa55fa)
20:00:48	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17df.delayed	(from https://www.hulu.com/series/the-other-black-girl-0f1b9a13-2d2b-4836-a460-a2813a160e3c)
20:00:48	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17e0.delayed	(from https://www.hulu.com/series/the-other-black-girl-0f1b9a13-2d2b-4836-a460-a2813a160e3c)
20:00:48	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17e5.delayed	(from https://www.hulu.com/series/spellbound-e4c77dc7-8d4a-4041-afaf-2b8599fffb1e)
20:00:48	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17e6.delayed	(from https://www.hulu.com/series/spellbound-e4c77dc7-8d4a-4041-afaf-2b8599fffb1e)
20:00:49	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17f0.delayed	(from https://www.hulu.com/movie/jagged-mind-27e89f53-355d-4459-9155-32e725ba85dd)
20:00:49	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17f1.delayed	(from https://www.hulu.com/movie/jagged-mind-27e89f53-355d-4459-9155-32e725ba85dd)
20:00:49	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17f8.delayed	(from https://www.hulu.com/movie/flamin-hot-b81d7e5b-e244-432c-af28-bedf3f8e7020)
20:00:49	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17f9.delayed	(from https://www.hulu.com/movie/flamin-hot-b81d7e5b-e244-432c-af28-bedf3f8e7020)
20:00:50	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.17fe.delayed	(from https://www.hulu.com/series/class-of-09-969105a1-6e10-4bf6-ba97-e84ec152afd3)
20:00:50	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.17ff.delayed	(from https://www.hulu.com/series/class-of-09-969105a1-6e10-4bf6-ba97-e84ec152afd3)
20:00:50	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1806.delayed	(from https://www.hulu.com/movie/clock-99647742-42aa-4911-a91a-03a1d40dfe72)
20:00:50	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1807.delayed	(from https://www.hulu.com/movie/clock-99647742-42aa-4911-a91a-03a1d40dfe72)
20:00:51	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1810.delayed	(from https://www.hulu.com/series/tiny-beautiful-things-0ee8a395-3270-46ef-9ab0-c200f5f9f89d)
20:00:51	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1811.delayed	(from https://www.hulu.com/series/tiny-beautiful-things-0ee8a395-3270-46ef-9ab0-c200f5f9f89d)
20:00:51	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1817.delayed	(from https://www.hulu.com/series/saint-x-c20d4b58-2a57-462f-9ba9-9774928888a9)
20:00:51	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1818.delayed	(from https://www.hulu.com/series/saint-x-c20d4b58-2a57-462f-9ba9-9774928888a9)
20:00:52	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1823.delayed	(from https://www.hulu.com/series/great-expectations-29e58880-3cbd-4f47-a878-ef9edebb5e46)
20:00:52	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1824.delayed	(from https://www.hulu.com/series/great-expectations-29e58880-3cbd-4f47-a878-ef9edebb5e46)
20:00:52	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1829.delayed	(from https://www.hulu.com/movie/boston-strangler-323eae40-5c62-4765-949a-5b4f7f8f2ba4)
20:00:52	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.182a.delayed	(from https://www.hulu.com/movie/boston-strangler-323eae40-5c62-4765-949a-5b4f7f8f2ba4)
20:00:53	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1836.delayed	(from https://www.hulu.com/movie/bruiser-e00d2a3c-7564-4a94-80cb-ea856fae4c0c)
20:00:53	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1837.delayed	(from https://www.hulu.com/movie/bruiser-e00d2a3c-7564-4a94-80cb-ea856fae4c0c)
20:00:53	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1844.delayed	(from https://www.hulu.com/series/welcome-to-chippendales-00f77d8e-bbe3-4523-a73e-5deb475a3e47)
20:00:53	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1845.delayed	(from https://www.hulu.com/series/welcome-to-chippendales-00f77d8e-bbe3-4523-a73e-5deb475a3e47)
20:00:54	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1856.delayed	(from https://www.hulu.com/series/fleishman-is-in-trouble-710e51f8-3387-404d-8b07-e7c9b766d11c)
20:00:54	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1857.delayed	(from https://www.hulu.com/series/fleishman-is-in-trouble-710e51f8-3387-404d-8b07-e7c9b766d11c)
20:00:55	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1866.delayed	(from https://www.hulu.com/series/wu-tang-an-american-saga-8e4e1643-1254-4d6e-a567-d2c62f7b3e00)
20:00:55	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1867.delayed	(from https://www.hulu.com/series/wu-tang-an-american-saga-8e4e1643-1254-4d6e-a567-d2c62f7b3e00)
20:00:55	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.186f.delayed	(from https://www.hulu.com/series/kindred-196f4ebd-2b7b-400e-834a-7f8e2260f2de)
20:00:55	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1870.delayed	(from https://www.hulu.com/series/kindred-196f4ebd-2b7b-400e-834a-7f8e2260f2de)
20:00:56	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1881.delayed	(from https://www.hulu.com/series/shadow-detective-ef52e571-04d1-40db-94b1-39e782443c15)
20:00:56	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1882.delayed	(from https://www.hulu.com/series/shadow-detective-ef52e571-04d1-40db-94b1-39e782443c15)
20:00:57	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1889.delayed	(from https://www.hulu.com/movie/matriarch-e9bf60cc-2250-4d30-885e-4b2527c8ff3e)
20:00:57	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.188a.delayed	(from https://www.hulu.com/movie/matriarch-e9bf60cc-2250-4d30-885e-4b2527c8ff3e)
20:00:57	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1892.delayed	(from https://www.hulu.com/movie/grimcutty-c13c6ee6-0307-40ae-8a6a-5c6d48996323)
20:00:57	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1893.delayed	(from https://www.hulu.com/movie/grimcutty-c13c6ee6-0307-40ae-8a6a-5c6d48996323)
20:00:58	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1898.delayed	(from https://www.hulu.com/movie/hellraiser-eb138082-5c40-4a8f-aa30-3fc66ef615fd)
20:00:58	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1899.delayed	(from https://www.hulu.com/movie/hellraiser-eb138082-5c40-4a8f-aa30-3fc66ef615fd)
20:00:58	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.18aa.delayed	(from https://www.hulu.com/series/reasonable-doubt-226c1cc5-ecc9-4d26-83a6-40131a93ed19)
20:00:58	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.18ab.delayed	(from https://www.hulu.com/series/reasonable-doubt-226c1cc5-ecc9-4d26-83a6-40131a93ed19)
20:00:59	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.18ba.delayed	(from https://www.hulu.com/series/tell-me-lies-bad099c4-b88d-486a-8e83-b6a5cb1fa6d3)
20:00:59	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.18bb.delayed	(from https://www.hulu.com/series/tell-me-lies-bad099c4-b88d-486a-8e83-b6a5cb1fa6d3)
20:00:59	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.18c0.delayed	(from https://www.hulu.com/series/the-patient-4d9ad5b3-6925-4e94-9b0b-49b9f8cf81f2)
20:00:59	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.18c1.delayed	(from https://www.hulu.com/series/the-patient-4d9ad5b3-6925-4e94-9b0b-49b9f8cf81f2)
20:01:00	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.18d0.delayed	(from https://www.hulu.com/series/grid-4fde6190-827b-4ff3-b527-ee31c922881e)
20:01:00	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.18d1.delayed	(from https://www.hulu.com/series/grid-4fde6190-827b-4ff3-b527-ee31c922881e)
20:01:01	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.18e7.delayed	(from https://www.hulu.com/series/rookie-cops-1ee1837c-d750-4521-a95c-8b732a2f4a94)
20:01:01	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.18e8.delayed	(from https://www.hulu.com/series/rookie-cops-1ee1837c-d750-4521-a95c-8b732a2f4a94)
20:01:01	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.18ef.delayed	(from https://www.hulu.com/movie/on-the-count-of-three-e6a01acf-c10f-44ea-b155-bd5b4d85b121)
20:01:01	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.18f0.delayed	(from https://www.hulu.com/movie/on-the-count-of-three-e6a01acf-c10f-44ea-b155-bd5b4d85b121)
20:01:02	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.18f6.delayed	(from https://www.hulu.com/series/living-for-the-dead-86b5aeeb-352d-4158-91fb-4642a3410f9b)
20:01:02	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.18f7.delayed	(from https://www.hulu.com/series/living-for-the-dead-86b5aeeb-352d-4158-91fb-4642a3410f9b)
20:01:02	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.18fc.delayed	(from https://www.hulu.com/series/the-full-monty-8def075f-d6b8-4c39-8440-55342e3dc0f2)
20:01:02	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.18fd.delayed	(from https://www.hulu.com/series/the-full-monty-8def075f-d6b8-4c39-8440-55342e3dc0f2)
20:01:02	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1906.delayed	(from https://www.hulu.com/movie/quasi-b1c31ae2-34ac-4251-93ed-62181f862353)
